"Notes"	"Year"	"Year Code"	"Cancer Sites"	"Cancer Sites Code"	"Sex"	"Sex Code"	"Age Groups"	"Age Groups Code"	Count
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"< 1 year"	"1"	38
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"1-4 years"	"1-4"	110
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"5-9 years"	"5-9"	66
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"10-14 years"	"10-14"	79
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"15-19 years"	"15-19"	136
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"20-24 years"	"20-24"	200
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"25-29 years"	"25-29"	384
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"30-34 years"	"30-34"	758
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"35-39 years"	"35-39"	1403
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"40-44 years"	"40-44"	2224
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"45-49 years"	"45-49"	3025
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"50-54 years"	"50-54"	4072
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"55-59 years"	"55-59"	4293
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"60-64 years "	"60-64"	4598
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"65-69 years"	"65-69"	5257
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"70-74 years"	"70-74"	6074
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"75-79 years"	"75-79"	5993
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"80-84 years"	"80-84"	4901
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Female"	"F"	"85+ years"	"85+"	4729
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"< 1 year"	"1"	28
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"1-4 years"	"1-4"	125
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"5-9 years"	"5-9"	101
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"10-14 years"	"10-14"	82
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"15-19 years"	"15-19"	139
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"20-24 years"	"20-24"	173
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"25-29 years"	"25-29"	319
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"30-34 years"	"30-34"	505
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"35-39 years"	"35-39"	692
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"40-44 years"	"40-44"	1158
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"45-49 years"	"45-49"	1970
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"50-54 years"	"50-54"	3379
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"55-59 years"	"55-59"	4728
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"60-64 years "	"60-64"	5853
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"65-69 years"	"65-69"	7297
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"70-74 years"	"70-74"	7904
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"75-79 years"	"75-79"	6870
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"80-84 years"	"80-84"	4289
	"2000"	"2000"	"All Invasive Cancer Sites Combined"	"0"	"Male"	"M"	"85+ years"	"85+"	3188
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"40-44 years"	"40-44"	29
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"45-49 years"	"45-49"	44
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"50-54 years"	"50-54"	54
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"55-59 years"	"55-59"	53
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"60-64 years "	"60-64"	65
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"65-69 years"	"65-69"	71
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"70-74 years"	"70-74"	85
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"75-79 years"	"75-79"	89
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"80-84 years"	"80-84"	45
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Female"	"F"	"85+ years"	"85+"	55
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"30-34 years"	"30-34"	16
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"35-39 years"	"35-39"	29
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"40-44 years"	"40-44"	63
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"45-49 years"	"45-49"	113
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"50-54 years"	"50-54"	152
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"55-59 years"	"55-59"	162
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"60-64 years "	"60-64"	149
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"65-69 years"	"65-69"	150
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"70-74 years"	"70-74"	123
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"75-79 years"	"75-79"	120
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"80-84 years"	"80-84"	64
	"2000"	"2000"	"Oral Cavity and Pharynx"	"20010-20100"	"Male"	"M"	"85+ years"	"85+"	56
	"2000"	"2000"	"Tongue"	"20020"	"Female"	"F"	"60-64 years "	"60-64"	18
	"2000"	"2000"	"Tongue"	"20020"	"Female"	"F"	"65-69 years"	"65-69"	19
	"2000"	"2000"	"Tongue"	"20020"	"Female"	"F"	"70-74 years"	"70-74"	17
	"2000"	"2000"	"Tongue"	"20020"	"Female"	"F"	"75-79 years"	"75-79"	25
	"2000"	"2000"	"Tongue"	"20020"	"Female"	"F"	"85+ years"	"85+"	17
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"45-49 years"	"45-49"	27
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"50-54 years"	"50-54"	46
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"55-59 years"	"55-59"	54
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"60-64 years "	"60-64"	35
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"65-69 years"	"65-69"	35
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"70-74 years"	"70-74"	39
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"75-79 years"	"75-79"	24
	"2000"	"2000"	"Tongue"	"20020"	"Male"	"M"	"80-84 years"	"80-84"	17
	"2000"	"2000"	"Salivary Gland"	"20030"	"Female"	"F"	"60-64 years "	"60-64"	16
	"2000"	"2000"	"Salivary Gland"	"20030"	"Male"	"M"	"85+ years"	"85+"	16
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"70-74 years"	"70-74"	18
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"75-79 years"	"75-79"	18
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Female"	"F"	"85+ years"	"85+"	16
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"55-59 years"	"55-59"	24
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"60-64 years "	"60-64"	19
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"65-69 years"	"65-69"	25
	"2000"	"2000"	"Gum and Other Mouth"	"20050"	"Male"	"M"	"75-79 years"	"75-79"	31
	"2000"	"2000"	"Nasopharynx"	"20060"	"Male"	"M"	"45-49 years"	"45-49"	20
	"2000"	"2000"	"Tonsil"	"20070"	"Male"	"M"	"45-49 years"	"45-49"	21
	"2000"	"2000"	"Tonsil"	"20070"	"Male"	"M"	"50-54 years"	"50-54"	23
	"2000"	"2000"	"Tonsil"	"20070"	"Male"	"M"	"55-59 years"	"55-59"	27
	"2000"	"2000"	"Tonsil"	"20070"	"Male"	"M"	"60-64 years "	"60-64"	20
	"2000"	"2000"	"Tonsil"	"20070"	"Male"	"M"	"70-74 years"	"70-74"	17
	"2000"	"2000"	"Hypopharynx"	"20090"	"Male"	"M"	"55-59 years"	"55-59"	17
	"2000"	"2000"	"Hypopharynx"	"20090"	"Male"	"M"	"60-64 years "	"60-64"	21
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"30-34 years"	"30-34"	43
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"35-39 years"	"35-39"	114
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"40-44 years"	"40-44"	216
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"45-49 years"	"45-49"	305
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"50-54 years"	"50-54"	534
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"55-59 years"	"55-59"	615
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"60-64 years "	"60-64"	815
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"65-69 years"	"65-69"	1049
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"70-74 years"	"70-74"	1370
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"75-79 years"	"75-79"	1619
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"80-84 years"	"80-84"	1423
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Female"	"F"	"85+ years"	"85+"	1665
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"25-29 years"	"25-29"	32
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"30-34 years"	"30-34"	53
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"35-39 years"	"35-39"	112
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"40-44 years"	"40-44"	233
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"45-49 years"	"45-49"	471
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"50-54 years"	"50-54"	689
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"55-59 years"	"55-59"	893
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"60-64 years "	"60-64"	1125
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"65-69 years"	"65-69"	1390
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"70-74 years"	"70-74"	1591
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"75-79 years"	"75-79"	1531
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"80-84 years"	"80-84"	1098
	"2000"	"2000"	"Digestive System"	"21010-21130"	"Male"	"M"	"85+ years"	"85+"	856
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"55-59 years"	"55-59"	16
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"60-64 years "	"60-64"	32
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"65-69 years"	"65-69"	38
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"70-74 years"	"70-74"	47
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"75-79 years"	"75-79"	52
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"80-84 years"	"80-84"	53
	"2000"	"2000"	"Esophagus"	"21010"	"Female"	"F"	"85+ years"	"85+"	49
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"45-49 years"	"45-49"	39
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"50-54 years"	"50-54"	52
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"55-59 years"	"55-59"	77
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"60-64 years "	"60-64"	83
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"65-69 years"	"65-69"	107
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"70-74 years"	"70-74"	117
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"75-79 years"	"75-79"	79
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"80-84 years"	"80-84"	59
	"2000"	"2000"	"Esophagus"	"21010"	"Male"	"M"	"85+ years"	"85+"	43
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"35-39 years"	"35-39"	16
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"40-44 years"	"40-44"	25
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"45-49 years"	"45-49"	28
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"50-54 years"	"50-54"	42
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"55-59 years"	"55-59"	43
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"60-64 years "	"60-64"	56
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"65-69 years"	"65-69"	59
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"70-74 years"	"70-74"	94
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"75-79 years"	"75-79"	131
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"80-84 years"	"80-84"	129
	"2000"	"2000"	"Stomach"	"21020"	"Female"	"F"	"85+ years"	"85+"	197
	"2000"	"2000"	"Stomach"	"21020"	"Male"	"M"	"40-44 years"	"40-44"	29
	"2000"	"2000"	"Stomach"	"21020"	"Male"	"M"	"45-49 years"	"45-49"	51
